business_id,alias,title
CZYBvy-KLCaPbm4J6t0Uog,sportsbars,Sports Bars
CZYBvy-KLCaPbm4J6t0Uog,tradamerican,American (Traditional)
FK6w2ohMykee0zdD7iE2kw,sportsbars,Sports Bars
FK6w2ohMykee0zdD7iE2kw,tradamerican,American (Traditional)
FK6w2ohMykee0zdD7iE2kw,chicken_wings,Chicken Wings
4L0kx8WeswqfC_HTwrw7OA,bbq,Barbeque
4L0kx8WeswqfC_HTwrw7OA,catering,Caterers
FkHN5BLz8SqcIsskuDAFNA,adultentertainment,Adult Entertainment
z-W3t68beCEY-zOe84VgXw,tradamerican,American (Traditional)
z-W3t68beCEY-zOe84VgXw,desserts,Desserts
ki18kzRvOCpw8tLiQClArg,sportsbars,Sports Bars
ki18kzRvOCpw8tLiQClArg,tradamerican,American (Traditional)
ki18kzRvOCpw8tLiQClArg,chicken_wings,Chicken Wings
B8klDIYHcy8qzLc-mLpK9Q,italian,Italian
B8klDIYHcy8qzLc-mLpK9Q,pizza,Pizza
ZHJnsFwuqESp1oj4MVYLkg,chinese,Chinese
p9NOE7_0tkxQYo-flajH5w,pizza,Pizza
5Vgg5cJO2uqjur7Z7OucsA,breakfast_brunch,Breakfast & Brunch
EG-ipGqiJYPGATShHgMgiA,pizza,Pizza
EG-ipGqiJYPGATShHgMgiA,chicken_wings,Chicken Wings
EG-ipGqiJYPGATShHgMgiA,italian,Italian
S4ywJF6SeINb2-prMH0lJw,hotdogs,Fast Food
S4ywJF6SeINb2-prMH0lJw,burgers,Burgers
S4ywJF6SeINb2-prMH0lJw,coffee,Coffee & Tea
PnSi_B1uDHZGpN-WmqJc9w,tradamerican,American (Traditional)
PnSi_B1uDHZGpN-WmqJc9w,breakfast_brunch,Breakfast & Brunch
PnSi_B1uDHZGpN-WmqJc9w,comfortfood,Comfort Food
deDqRXXNg3Pe2ntbvf18lg,icecream,Ice Cream & Frozen Yogurt
Mkf8jtjCx9YMch4Um2A6kw,hotdogs,Fast Food
Mkf8jtjCx9YMch4Um2A6kw,southern,Southern
6RO0ZsRLoB875Ce1YmBvGw,delis,Delis
4-EE0vrwBwQXsTzA87fc9Q,hotdogs,Fast Food
trYVMSm0mQLSuZ_qwcJ5wQ,grocery,Grocery
trYVMSm0mQLSuZ_qwcJ5wQ,drugstores,Drugstores
trYVMSm0mQLSuZ_qwcJ5wQ,flowers,Flowers & Gifts
9CoqrUJTjqSASJI3zN1Zqw,poolhalls,Pool Halls
9CoqrUJTjqSASJI3zN1Zqw,sportsbars,Sports Bars
puUlH7-TD19piOMDfDP_cQ,burgers,Burgers
puUlH7-TD19piOMDfDP_cQ,hotdogs,Fast Food
8CJ7lA3qTTd5irXNegXNvQ,pizza,Pizza
8CJ7lA3qTTd5irXNegXNvQ,italian,Italian
Pnv7lmgAH3XzqqBUWGKyRw,retirement_homes,Retirement Homes
WYbcnxQ36nzY1aXmhKjmYw,grocery,Grocery
WYbcnxQ36nzY1aXmhKjmYw,beer_and_wine,"Beer, Wine & Spirits"
WYbcnxQ36nzY1aXmhKjmYw,chicken_wings,Chicken Wings
rzImMW7Fw49Efdnh77mE1Q,hotdogs,Fast Food
rzImMW7Fw49Efdnh77mE1Q,burgers,Burgers
rzImMW7Fw49Efdnh77mE1Q,coffee,Coffee & Tea
kdyyoKitbRMKzeURqgaO_A,chinese,Chinese
ytoJFi6kdzFnohwsbdZg0A,wholesale_stores,Wholesale Stores
ytoJFi6kdzFnohwsbdZg0A,toys,Toy Stores
v4TC9X9A_AdiDnPHSYR7qQ,burgers,Burgers
cAGAOL3B97XFQzOXgKNUNQ,chicken_wings,Chicken Wings
cAGAOL3B97XFQzOXgKNUNQ,bars,Bars
cAGAOL3B97XFQzOXgKNUNQ,bbq,Barbeque
MJ5j74Sgg368V9U0C6itaQ,greek,Greek
MJ5j74Sgg368V9U0C6itaQ,mediterranean,Mediterranean
J3KuSJ1yjWTIe0gKdNxM0w,tradamerican,American (Traditional)
06ogfB9kha-2Wi9KlDa7ag,bbq,Barbeque
06ogfB9kha-2Wi9KlDa7ag,tradamerican,American (Traditional)
06ogfB9kha-2Wi9KlDa7ag,soulfood,Soul Food
QYFr5zYMWb-rKtb5zA0bbg,coffee,Coffee & Tea
OIt2FEwBr6WZjdNU7a6JSA,sushi,Sushi Bars
OIt2FEwBr6WZjdNU7a6JSA,mongolian,Mongolian
0I54N3jCE0eJWsGO2fiPQw,asianfusion,Asian Fusion
0I54N3jCE0eJWsGO2fiPQw,gluten_free,Gluten-Free
0I54N3jCE0eJWsGO2fiPQw,bars,Bars
PAo6KXnA1O-KXH1rOCFPjg,mexican,Mexican
rX2YZTC_GOIPyuhGIQhtbQ,hotdogs,Fast Food
rX2YZTC_GOIPyuhGIQhtbQ,coffee,Coffee & Tea
rX2YZTC_GOIPyuhGIQhtbQ,burgers,Burgers
c4p9-V_B_NBp1qeHayg15Q,hotdogs,Fast Food
c4p9-V_B_NBp1qeHayg15Q,sandwiches,Sandwiches
c4p9-V_B_NBp1qeHayg15Q,salad,Salad
fau1nfA1CHlM85rruMLWGQ,sandwiches,Sandwiches
fau1nfA1CHlM85rruMLWGQ,hotdogs,Fast Food
jvFIDrLys_Tx8Opv23zxmg,hotdogs,Fast Food
jvFIDrLys_Tx8Opv23zxmg,burgers,Burgers
jvFIDrLys_Tx8Opv23zxmg,coffee,Coffee & Tea
DpNHXP0Yroy8k_ZcorzUeQ,ethiopian,Ethiopian
OI23yy8k7pEbUEaLb9j0QQ,tradamerican,American (Traditional)
OI23yy8k7pEbUEaLb9j0QQ,pizza,Pizza
OI23yy8k7pEbUEaLb9j0QQ,cocktailbars,Cocktail Bars
ojD8XReCjt4aTqq2EAi6Aw,coffee,Coffee & Tea
_gnx3HBSQTFjJ5rLjIhyAA,mexican,Mexican
ChA7aHgZY9EdU1J_pOgpeQ,pizza,Pizza
ChA7aHgZY9EdU1J_pOgpeQ,bars,Bars
ChA7aHgZY9EdU1J_pOgpeQ,sandwiches,Sandwiches
0Pc3Hbt34s-EPGzzHWFdsA,newamerican,American (New)
0Pc3Hbt34s-EPGzzHWFdsA,southern,Southern
ADYPzTsUSdzywGwuQbATqA,dimsum,Dim Sum
ADYPzTsUSdzywGwuQbATqA,asianfusion,Asian Fusion
ADYPzTsUSdzywGwuQbATqA,beerbar,Beer Bar
i4fWrN_LeR-_upcvR-zVVQ,coffee,Coffee & Tea
sjINomUJH4yQBy0aMfzRvQ,drugstores,Drugstores
sjINomUJH4yQBy0aMfzRvQ,grocery,Grocery
sjINomUJH4yQBy0aMfzRvQ,flowers,Flowers & Gifts
0zKjfPm16ZvvFxcfT7Yhog,delis,Delis
0zKjfPm16ZvvFxcfT7Yhog,sandwiches,Sandwiches
0zKjfPm16ZvvFxcfT7Yhog,desserts,Desserts
KnK4EmvyqTWyhmjvyFDQ8A,hotdogs,Fast Food
KnK4EmvyqTWyhmjvyFDQ8A,sandwiches,Sandwiches
YeXpQ3ImEYfr797b4owDqw,catering,Caterers
YeXpQ3ImEYfr797b4owDqw,venues,Venues & Event Spaces
YeXpQ3ImEYfr797b4owDqw,eventplanning,Party & Event Planning
yeEsZCQjsl_fb18uUnKryQ,hotels,Hotels
yeEsZCQjsl_fb18uUnKryQ,venues,Venues & Event Spaces
jKD6VhVE0YHORbDE_qVP0Q,mexican,Mexican
lDZ9vqR9qs3_yJSCXS673A,burgers,Burgers
lDZ9vqR9qs3_yJSCXS673A,sandwiches,Sandwiches
lDZ9vqR9qs3_yJSCXS673A,hotdogs,Fast Food
sPVp46ZjD5KiR8hSzsHSJw,pizza,Pizza
_Cg6SPyLEHXArTT9jOtmwQ,mexican,Mexican
_Cg6SPyLEHXArTT9jOtmwQ,bars,Bars
U76zQHRjefs7nPHeZonyxw,chinese,Chinese
Q9SAr0r4sj8h6Ej09vzFAA,hotdogs,Fast Food
8ve1ZC5HFSpUxdY9KEW4mA,tradamerican,American (Traditional)
8ve1ZC5HFSpUxdY9KEW4mA,sportsbars,Sports Bars
CokTVH1QjRHOqbW0QHfoVQ,burgers,Burgers
RcaoAVDyolg7IKdSpQ_ILw,skatingrinks,Skating Rinks
RcaoAVDyolg7IKdSpQ_ILw,venues,Venues & Event Spaces
4ZNM_Zty4GFl3v_p5PDWqw,mideastern,Middle Eastern
4ZNM_Zty4GFl3v_p5PDWqw,mediterranean,Mediterranean
6Le-MPaNzCwaKAsHNXVS0Q,convenience,Convenience Stores
TkPAaXv9pHXXRm2vzkw3aQ,tradamerican,American (Traditional)
TkPAaXv9pHXXRm2vzkw3aQ,breakfast_brunch,Breakfast & Brunch
TkPAaXv9pHXXRm2vzkw3aQ,comfortfood,Comfort Food
LAk73UAnoCOSyKqTDGXx1A,tradamerican,American (Traditional)
LAk73UAnoCOSyKqTDGXx1A,sportsbars,Sports Bars
LAk73UAnoCOSyKqTDGXx1A,burgers,Burgers
EkaG41299Gc2K1LrfmjemA,mexican,Mexican
EkaG41299Gc2K1LrfmjemA,tex-mex,Tex-Mex
EkaG41299Gc2K1LrfmjemA,hotdogs,Fast Food
28FntIhPd2JQuF6WgagOiw,newamerican,American (New)
28FntIhPd2JQuF6WgagOiw,wine_bars,Wine Bars
WEuWkpF3Pkdfl24yYd2PUg,icecream,Ice Cream & Frozen Yogurt
h5_tXwMi7nSDe5owrjGzvQ,sandwiches,Sandwiches
h5_tXwMi7nSDe5owrjGzvQ,salad,Salad
h5_tXwMi7nSDe5owrjGzvQ,burgers,Burgers
eenvoTKUG9GKN3_xRRnPwQ,mediterranean,Mediterranean
eenvoTKUG9GKN3_xRRnPwQ,lebanese,Lebanese
MC5A7ICqUjwlmJP8oSIRiQ,seafood,Seafood
MC5A7ICqUjwlmJP8oSIRiQ,cocktailbars,Cocktail Bars
o0qi8OkjjfUiE9SkSWSw7Q,burgers,Burgers
BUNcYnpVgjyPy-dgVW7blg,southern,Southern
BUNcYnpVgjyPy-dgVW7blg,breakfast_brunch,Breakfast & Brunch
BUNcYnpVgjyPy-dgVW7blg,sandwiches,Sandwiches
GmXIBoYp1FaP9YETrPTC5w,hotdogs,Fast Food
GmXIBoYp1FaP9YETrPTC5w,sandwiches,Sandwiches
sXYm0Pbh2gbm-wZoMkgE9Q,mexican,Mexican
sXYm0Pbh2gbm-wZoMkgE9Q,tex-mex,Tex-Mex
4fuGJZNrKVx-H8yFebJ6lw,chinese,Chinese
qKkjEy9a245si2GHzZU_0w,burgers,Burgers
qKkjEy9a245si2GHzZU_0w,hotdogs,Fast Food
4tyOSG6i78loCgOadPNXXA,mexican,Mexican
N5QWdPq5G3_zfTQ8eGaV4g,pizza,Pizza
bGM8rvwj_X-LbBZIaCCYEQ,grocery,Grocery
bGM8rvwj_X-LbBZIaCCYEQ,beer_and_wine,"Beer, Wine & Spirits"
bGM8rvwj_X-LbBZIaCCYEQ,chicken_wings,Chicken Wings
cVo51FBr5yLg_C-x3Rtrng,grocery,Grocery
cVo51FBr5yLg_C-x3Rtrng,beer_and_wine,"Beer, Wine & Spirits"
cVo51FBr5yLg_C-x3Rtrng,meats,Meat Shops
T1Uc7i25OWNQG09SwvJ3iQ,mags,Newspapers & Magazines
T1Uc7i25OWNQG09SwvJ3iQ,bookstores,Bookstores
sPVp46ZjD5KiR8hSzsHSJw,pizza,Pizza
fPGQ4BvAEUm4JF5hQBM_Og,grocery,Grocery
S29Z2VMQulRqZbz88YdoUg,bakeries,Bakeries
S29Z2VMQulRqZbz88YdoUg,desserts,Desserts
S29Z2VMQulRqZbz88YdoUg,customcakes,Custom Cakes
q1hB8N7Ae-WgJzdqLH97dA,hotdogs,Fast Food
q1hB8N7Ae-WgJzdqLH97dA,delis,Delis
q1hB8N7Ae-WgJzdqLH97dA,sandwiches,Sandwiches
ahxldm2doRCbFsr551bvrQ,tradamerican,American (Traditional)
ahxldm2doRCbFsr551bvrQ,breakfast_brunch,Breakfast & Brunch
ahxldm2doRCbFsr551bvrQ,southern,Southern
jGJAQUX9KovMpahj8q7eQg,bakeries,Bakeries
jGJAQUX9KovMpahj8q7eQg,icecream,Ice Cream & Frozen Yogurt
HhrbsP23A62gUvfyhqD4yg,tradamerican,American (Traditional)
uh_AH7oj3aj5nWI50ZFHZw,chinese,Chinese
uh_AH7oj3aj5nWI50ZFHZw,taiwanese,Taiwanese
5PTZFJ0etDjWN3BvbqNDVg,vegetarian,Vegetarian
5PTZFJ0etDjWN3BvbqNDVg,indpak,Indian
emtuy5bvaSoZgOuH_hRifw,pizza,Pizza
emtuy5bvaSoZgOuH_hRifw,sandwiches,Sandwiches
emtuy5bvaSoZgOuH_hRifw,chicken_wings,Chicken Wings
DdGG2J1tqamBzGnS5ZRauw,mediterranean,Mediterranean
DdGG2J1tqamBzGnS5ZRauw,desserts,Desserts
DdGG2J1tqamBzGnS5ZRauw,sandwiches,Sandwiches
95XadOpQmF7755dTZSBzWw,salad,Salad
95XadOpQmF7755dTZSBzWw,wraps,Wraps
B6O7VHO0lvdQL3PWPVrubw,sportsbars,Sports Bars
B6O7VHO0lvdQL3PWPVrubw,tradamerican,American (Traditional)
B6O7VHO0lvdQL3PWPVrubw,pizza,Pizza
_gnx3HBSQTFjJ5rLjIhyAA,mexican,Mexican
P1dZhNMtN4RsfekUocDGfQ,pizza,Pizza
P1dZhNMtN4RsfekUocDGfQ,italian,Italian
P1dZhNMtN4RsfekUocDGfQ,buffets,Buffets
gNMg0jt0j7_1ZmhHUVK6wA,venues,Venues & Event Spaces
gNMg0jt0j7_1ZmhHUVK6wA,golf,Golf
gNMg0jt0j7_1ZmhHUVK6wA,countryclubs,Country Clubs
kLpRuA36aQ2bVgxI9fdxBg,hotdogs,Fast Food
kLpRuA36aQ2bVgxI9fdxBg,burgers,Burgers
kLpRuA36aQ2bVgxI9fdxBg,coffee,Coffee & Tea
2Jr_894XSpAM0nS4zq13Sw,thai,Thai
0ulij4lHq2o_duHi2W5kMQ,bars,Bars
0ulij4lHq2o_duHi2W5kMQ,burgers,Burgers
0ulij4lHq2o_duHi2W5kMQ,tradamerican,American (Traditional)
jWM5tZ_g3PuyO4Viw7xJ4A,steak,Steakhouses
jWM5tZ_g3PuyO4Viw7xJ4A,seafood,Seafood
jWM5tZ_g3PuyO4Viw7xJ4A,soup,Soup
HuFt-7CvFgY7hR21SEJFng,hotdogs,Fast Food
HuFt-7CvFgY7hR21SEJFng,burgers,Burgers
HuFt-7CvFgY7hR21SEJFng,icecream,Ice Cream & Frozen Yogurt
Xa0qNKwwjkYrzx4ePPe9Eg,japanese,Japanese
Xa0qNKwwjkYrzx4ePPe9Eg,thai,Thai
Xa0qNKwwjkYrzx4ePPe9Eg,sushi,Sushi Bars
qmVJb3hL4fedgbKA3Oay2g,sandwiches,Sandwiches
qmVJb3hL4fedgbKA3Oay2g,hotdogs,Fast Food
qmVJb3hL4fedgbKA3Oay2g,delis,Delis
eE12EqAOCSeYhvmbF5ao0Q,hospitals,Hospitals
eE12EqAOCSeYhvmbF5ao0Q,emergencyrooms,Emergency Rooms
TRnx5u8g3pw4F4K6ifHchQ,chinese,Chinese
cCLf0MTUMdmvUSxqm5asjQ,tex-mex,Tex-Mex
cCLf0MTUMdmvUSxqm5asjQ,tradamerican,American (Traditional)
cCLf0MTUMdmvUSxqm5asjQ,bars,Bars
NlZcrwJ2AzKofQlnvg0EsA,grocery,Grocery
NlZcrwJ2AzKofQlnvg0EsA,drugstores,Drugstores
NlZcrwJ2AzKofQlnvg0EsA,flowers,Flowers & Gifts
vZBuy2HgkdGawqWXinh4vg,hotdogs,Fast Food
vZBuy2HgkdGawqWXinh4vg,chicken_wings,Chicken Wings
CFFcVdaVECeg7jDN5LndaQ,tradamerican,American (Traditional)
CFFcVdaVECeg7jDN5LndaQ,burgers,Burgers
4-EE0vrwBwQXsTzA87fc9Q,hotdogs,Fast Food
TZEqZ-O91Y5PvbvoAFEivA,italian,Italian
RV6rCScQUhtDhTYUDY1lkg,tradamerican,American (Traditional)
RV6rCScQUhtDhTYUDY1lkg,burgers,Burgers
RV6rCScQUhtDhTYUDY1lkg,hotdog,Hot Dogs
ZXc2LpgC06o25t2tmx5dow,chinese,Chinese
vf-5Ed2sVeGcx8wupMcqXQ,sandwiches,Sandwiches
vf-5Ed2sVeGcx8wupMcqXQ,hotdogs,Fast Food
ry3Wk877kQo3JdF6q4wbJg,tradamerican,American (Traditional)
ry3Wk877kQo3JdF6q4wbJg,bars,Bars
ry3Wk877kQo3JdF6q4wbJg,tex-mex,Tex-Mex
SeTiZwd1upsxY_XX2-yu2g,hotdogs,Fast Food
SeTiZwd1upsxY_XX2-yu2g,burgers,Burgers
SeTiZwd1upsxY_XX2-yu2g,coffee,Coffee & Tea
Mz-AqBXdrkQnLAxeeVyiKA,catering,Caterers
HwfADAlE44MqFRnhwgNZ4A,tex-mex,Tex-Mex
HwfADAlE44MqFRnhwgNZ4A,mexican,Mexican
#NAME?,sandwiches,Sandwiches
#NAME?,bakeries,Bakeries
#NAME?,breakfast_brunch,Breakfast & Brunch
BcabSycycMmK82aJalMoMQ,irish,Irish
BcabSycycMmK82aJalMoMQ,pubs,Pubs
3kb32SQ3UDbfDI15sUh1nw,mideastern,Middle Eastern
3kb32SQ3UDbfDI15sUh1nw,indpak,Indian
ta6hhzYZ22KQelqN8oKfjA,italian,Italian
S67ZcdDRs9uiTHG3EEwnZw,grocery,Grocery
S67ZcdDRs9uiTHG3EEwnZw,flowers,Flowers & Gifts
S67ZcdDRs9uiTHG3EEwnZw,drugstores,Drugstores
h3sixA6vCmGvtdPsqAapbQ,creperies,Creperies
h3sixA6vCmGvtdPsqAapbQ,gluten_free,Gluten-Free
h3sixA6vCmGvtdPsqAapbQ,cafes,Cafes
57v8o9wNTZXqhpkaIOrkEg,tradamerican,American (Traditional)
57v8o9wNTZXqhpkaIOrkEg,sportsbars,Sports Bars
57v8o9wNTZXqhpkaIOrkEg,burgers,Burgers
4-EE0vrwBwQXsTzA87fc9Q,hotdogs,Fast Food
TLwsnbeA1FZvNHjzvWHvwg,coffee,Coffee & Tea
Eu1yNCTVt8U_Bk-v2R4a5g,pizza,Pizza
Eu1yNCTVt8U_Bk-v2R4a5g,bars,Bars
Eu1yNCTVt8U_Bk-v2R4a5g,tradamerican,American (Traditional)
zs6aw-Kh2dRxrfoH92yVyA,sushi,Sushi Bars
zs6aw-Kh2dRxrfoH92yVyA,japanese,Japanese
nvzx9w65K1Lhip5-uOaJyQ,newamerican,American (New)
nvzx9w65K1Lhip5-uOaJyQ,bars,Bars
0igTbZGXP_BrwBLFsvNPGw,tradamerican,American (Traditional)
0igTbZGXP_BrwBLFsvNPGw,bars,Bars
0igTbZGXP_BrwBLFsvNPGw,tex-mex,Tex-Mex
DrQAPIVQPjKAUlWvmQDdkA,tex-mex,Tex-Mex
DrQAPIVQPjKAUlWvmQDdkA,mexican,Mexican
BcabSycycMmK82aJalMoMQ,irish,Irish
BcabSycycMmK82aJalMoMQ,pubs,Pubs
LoSJ7Ee8TVai7BOQUCsGsg,drugstores,Drugstores
DLzk1GJiP7YMKc8OYYTvxA,hotdogs,Fast Food
DLzk1GJiP7YMKc8OYYTvxA,tex-mex,Tex-Mex
DLzk1GJiP7YMKc8OYYTvxA,mexican,Mexican
JpVpAwGSAXBIuyZ0GxlBXw,coffee,Coffee & Tea
JpVpAwGSAXBIuyZ0GxlBXw,sandwiches,Sandwiches
tiP1OAdt5yBSAnhvpuCVRw,mexican,Mexican
tiP1OAdt5yBSAnhvpuCVRw,tex-mex,Tex-Mex
6JT-bUAmq8bWvNNPZOWASQ,tradamerican,American (Traditional)
6JT-bUAmq8bWvNNPZOWASQ,burgers,Burgers
wmCD7-jVZevAj422oAKd0Q,newamerican,American (New)
wmCD7-jVZevAj422oAKd0Q,desserts,Desserts
Yg36sXRv18XQAHahhsARGA,greek,Greek
Yg36sXRv18XQAHahhsARGA,bars,Bars
Yg36sXRv18XQAHahhsARGA,venues,Venues & Event Spaces
B8klDIYHcy8qzLc-mLpK9Q,italian,Italian
B8klDIYHcy8qzLc-mLpK9Q,pizza,Pizza
vqcQW8I3O6iHi7a0bAfg1w,japanese,Japanese
vqcQW8I3O6iHi7a0bAfg1w,sushi,Sushi Bars
oRSxo9srPpRg-pzImFigGA,pubs,Pubs
oRSxo9srPpRg-pzImFigGA,tradamerican,American (Traditional)
oRSxo9srPpRg-pzImFigGA,burgers,Burgers
2EoRgfmM9XH54l0Zxi0A-g,hotdogs,Fast Food
2EoRgfmM9XH54l0Zxi0A-g,burgers,Burgers
binZAD0jYmEOIRwNre7UHw,hotdogs,Fast Food
binZAD0jYmEOIRwNre7UHw,burgers,Burgers
binZAD0jYmEOIRwNre7UHw,coffee,Coffee & Tea
T1Uc7i25OWNQG09SwvJ3iQ,mags,Newspapers & Magazines
T1Uc7i25OWNQG09SwvJ3iQ,bookstores,Bookstores
InUTr8dAIGAAEb7k4vUQrA,mexican,Mexican
InUTr8dAIGAAEb7k4vUQrA,bars,Bars
InUTr8dAIGAAEb7k4vUQrA,seafood,Seafood
S8VjmX-2p09hIOJ7C179qQ,sushi,Sushi Bars
S8VjmX-2p09hIOJ7C179qQ,japanese,Japanese
S8VjmX-2p09hIOJ7C179qQ,thai,Thai
FK6w2ohMykee0zdD7iE2kw,sportsbars,Sports Bars
FK6w2ohMykee0zdD7iE2kw,tradamerican,American (Traditional)
FK6w2ohMykee0zdD7iE2kw,chicken_wings,Chicken Wings
#NAME?,chinese,Chinese
TvYrQVvod9ZcYNM5N0YTjw,mediterranean,Mediterranean
TvYrQVvod9ZcYNM5N0YTjw,persian,Persian/Iranian
ur3EzjutNAnODfP6k5vkPg,shoppingcenters,Shopping Centers
ur3EzjutNAnODfP6k5vkPg,grocery,Grocery
ur3EzjutNAnODfP6k5vkPg,homedecor,Home Decor
kzDaoHxXvwp6QLSfEwMuZg,pizza,Pizza
1-xyZ_UfDUn3Oy72qR5Ltg,hotdogs,Fast Food
qQ_xOXEZBQgRM6WG0RGhqA,sandwiches,Sandwiches
qQ_xOXEZBQgRM6WG0RGhqA,delis,Delis
qQ_xOXEZBQgRM6WG0RGhqA,salad,Salad
NOdXUbEkwzAwb6m3l1bHlA,pizza,Pizza
G3zMWrloKv26HBGqC6PWNw,golf,Golf
G3zMWrloKv26HBGqC6PWNw,venues,Venues & Event Spaces
NW3WC_PCdahNJz4w8iV1wQ,seafood,Seafood
NW3WC_PCdahNJz4w8iV1wQ,newamerican,American (New)
NW3WC_PCdahNJz4w8iV1wQ,cocktailbars,Cocktail Bars
XYoQu4XHi5AXduc4OwkFGA,sushi,Sushi Bars
XYoQu4XHi5AXduc4OwkFGA,thai,Thai
OGO6MYtXieeaqebyWBMZ6w,sportsbars,Sports Bars
OGO6MYtXieeaqebyWBMZ6w,tradamerican,American (Traditional)
_7WUGkLhARsSb_hUAhZfpg,pizza,Pizza
m172wiuIjprZEiWZ-XR1UQ,tradamerican,American (Traditional)
m172wiuIjprZEiWZ-XR1UQ,southern,Southern
m172wiuIjprZEiWZ-XR1UQ,bbq,Barbeque
9JuSpqhWkYTkcxS1rEQHLg,hotdogs,Fast Food
9JuSpqhWkYTkcxS1rEQHLg,sandwiches,Sandwiches
_odIkOLKLkPzLq3hiXfLWg,sushi,Sushi Bars
_odIkOLKLkPzLq3hiXfLWg,thai,Thai
oWj02pYZGYtDK-YCkjn6Wg,chinese,Chinese
C8Z8yqnW5GWZVcXOa_cKlg,sandwiches,Sandwiches
a4T8ZEZadbz9_bDvLglKiw,bbq,Barbeque
a4T8ZEZadbz9_bDvLglKiw,southern,Southern
a4T8ZEZadbz9_bDvLglKiw,catering,Caterers
DLnBI9U6nmysmCrRwmt2HA,japanese,Japanese
DLnBI9U6nmysmCrRwmt2HA,sushi,Sushi Bars
-07HGco2Tof_rlEHWOtpPA,pizza,Pizza
-07HGco2Tof_rlEHWOtpPA,italian,Italian
-07HGco2Tof_rlEHWOtpPA,salad,Salad
TbI1Hll58KeDl45XgoJGYA,sportsbars,Sports Bars
TbI1Hll58KeDl45XgoJGYA,tradamerican,American (Traditional)
Yg4s9R-Z3PMC_MXFVwVd5A,chinese,Chinese
P4IwOz72Hh94-7SNg8ImPQ,burgers,Burgers
P4IwOz72Hh94-7SNg8ImPQ,hotdogs,Fast Food
KTYXLqWl7WojEq-Jahdpzg,chinese,Chinese
yqHWEsQGcsV0yh50BQyr1A,bbq,Barbeque
yqHWEsQGcsV0yh50BQyr1A,tradamerican,American (Traditional)
yqHWEsQGcsV0yh50BQyr1A,steak,Steakhouses
hv04y--zdGh7oK85_tOxpw,steak,Steakhouses
EbsLCsXa_QtXWN90elpXAQ,sandwiches,Sandwiches
EbsLCsXa_QtXWN90elpXAQ,hotdogs,Fast Food
ewyqWAFcY53YSkP2ftWUAg,coffee,Coffee & Tea
ewyqWAFcY53YSkP2ftWUAg,sandwiches,Sandwiches
ewyqWAFcY53YSkP2ftWUAg,bagels,Bagels
UlstX5vQWT_n9QSAzoFA7A,delis,Delis
UlstX5vQWT_n9QSAzoFA7A,sandwiches,Sandwiches
UlstX5vQWT_n9QSAzoFA7A,salad,Salad
4dKbi1NzMuQ4fJKxdPiyeQ,hotdogs,Fast Food
4dKbi1NzMuQ4fJKxdPiyeQ,delis,Delis
4dKbi1NzMuQ4fJKxdPiyeQ,sandwiches,Sandwiches
GXT6RK76TnZUvrms65KhSw,sandwiches,Sandwiches
Gv2N8-wQYRD35cvzQzui3w,pizza,Pizza
Gv2N8-wQYRD35cvzQzui3w,pastashops,Pasta Shops
Ogcqfrfvb6TxVOBHw20hBA,chinese,Chinese
CZnp30TGTKJaRyj5KB69qQ,italian,Italian
CZnp30TGTKJaRyj5KB69qQ,pizza,Pizza
CZnp30TGTKJaRyj5KB69qQ,desserts,Desserts
7hsfxIW7FDp1yIjJnYUDmQ,bagels,Bagels
7hsfxIW7FDp1yIjJnYUDmQ,delis,Delis
7hsfxIW7FDp1yIjJnYUDmQ,breakfast_brunch,Breakfast & Brunch
Ti62ygj0IBj9VUgZL8TaSQ,chinese,Chinese
yuDErAcQDuHQvx9p5cofLA,sportsbars,Sports Bars
yuDErAcQDuHQvx9p5cofLA,tradamerican,American (Traditional)
jPPADHOrF6JwgFdCzNfJiQ,chinese,Chinese
nSNsjege-4Jamn0XpF4zQg,cuban,Cuban
40W1_4-Bu-RlZWRRUbQt6w,italian,Italian
40W1_4-Bu-RlZWRRUbQt6w,pizza,Pizza
Gyi1BTqEcWUErjmA9oedKA,hotdogs,Fast Food
Gyi1BTqEcWUErjmA9oedKA,sandwiches,Sandwiches
hGeWTCuZZJHqeba5gMFoKg,italian,Italian
hGeWTCuZZJHqeba5gMFoKg,seafood,Seafood
akNLrbNb3s9Gy21sBjHXbQ,irish,Irish
akNLrbNb3s9Gy21sBjHXbQ,pubs,Pubs
akNLrbNb3s9Gy21sBjHXbQ,fishnchips,Fish & Chips
Ptqrhjbi5xEtrb0ERZ5a6w,sandwiches,Sandwiches
Ptqrhjbi5xEtrb0ERZ5a6w,hotdogs,Fast Food
Ptqrhjbi5xEtrb0ERZ5a6w,delis,Delis
eJstswRsvekSgEduM20z1A,chinese,Chinese
1FpDx8M47V4pyU8WRkPvag,sportsbars,Sports Bars
1FpDx8M47V4pyU8WRkPvag,tradamerican,American (Traditional)
1fqUR4RZRzKzB-F-3kHrig,pizza,Pizza
1fqUR4RZRzKzB-F-3kHrig,italian,Italian
fAMVr3fgQOislXryCXvP8A,pizza,Pizza
pR5_GU40TrrlHUV1anVETA,divebars,Dive Bars
mNHtLwc_wRCPl3PIpdS5aQ,breakfast_brunch,Breakfast & Brunch
mNHtLwc_wRCPl3PIpdS5aQ,sandwiches,Sandwiches
ewUv7F0rgdXPVPyU962P8w,tradamerican,American (Traditional)
ewUv7F0rgdXPVPyU962P8w,sportsbars,Sports Bars
