business_id,alias,yelp_name,wake_county_name,had_critical_violation,years_open,is_closed,review_count,rating,latitude,longitude,price,location_city,location_zip_code,url
Yo9NDdsL_X9LquUHtBHBpQ,pizza-hut-raleigh-11,Pizza Hut,Pizza Hut # 1101,1.0,7.0,0.0,29.0,1.5,35.799564,-78.578189,$,Raleigh,27610,https://www.yelp.com/biz/pizza-hut-raleigh-11?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
21FAnridQkQCJMM_PfyfcA,hibachi-88-raleigh,Hibachi 88,HIBACHI 88,8.0,7.0,0.0,39.0,3.5,35.76724,-78.57953,$,Raleigh,27610,https://www.yelp.com/biz/hibachi-88-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
MIL0FqG44Pm0nCqjsq_apw,mcdonalds-raleigh-2,McDonald's,MCDONALD'S ,2.0,4.0,0.0,6.0,2.0,35.7674948374808,-78.578233,$,Raleigh,27610,https://www.yelp.com/biz/mcdonalds-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
HH-pDFQ2zbUX1-a_TuQyOg,el-taco-market-raleigh,El Taco Market,EL TACO MARKET,1.0,3.0,0.0,47.0,4.0,35.797415,-78.576007,$,Raleigh,27610,https://www.yelp.com/biz/el-taco-market-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_fSvPLA7iutGZy7nFhVsUw,holiday-inn-express-and-suites-raleigh-ne-medical-ctr-area-raleigh,Holiday Inn Express & Suites Raleigh NE - Medical Ctr Area,HOLIDAY INN EXPRESS BREAKFAST,2.0,3.0,0.0,9.0,2.5,35.7969234985055,-78.5784692486513,$$,Raleigh,27610,https://www.yelp.com/biz/holiday-inn-express-and-suites-raleigh-ne-medical-ctr-area-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
4MiBtcT2DbmUbIu2_zC4Cg,los-tres-magueyes-raleigh,Los Tres Magueyes,LOS TRES MAGUEYES,2.0,10.0,0.0,151.0,3.5,35.9002219,-78.7929915,$$,Raleigh,27617,https://www.yelp.com/biz/los-tres-magueyes-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
eRj9lFIjKxDuDUtZ58ipwg,sheetz-raleigh,Sheetz,Sheetz ,2.0,14.0,0.0,11.0,3.0,35.7931,-78.5483395582628,$,Raleigh,27610,https://www.yelp.com/biz/sheetz-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
kmRM_sVqFS7CVSqD0ZjnOw,mcdonalds-raleigh-6,McDonald's,McDonald's ,7.0,11.0,0.0,7.0,4.5,35.7237350457159,-78.5470039792317,$,Raleigh,27610,https://www.yelp.com/biz/mcdonalds-raleigh-6?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
S9p21Ul9a9jT5uQywreQTg,mikes-pizza-italian-restaurant-raleigh,Mike's Pizza Italian Restaurant,MIKE'S PIZZA & ITALIAN RESTAURANT,0.0,3.0,0.0,50.0,4.5,35.799234,-78.5707718,$,Raleigh,27610,https://www.yelp.com/biz/mikes-pizza-italian-restaurant-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
YPQwMNqj47voViw4MgtuHg,jamaican-jerk-masters-raleigh,Jamaican Jerk Masters,JAMAICA JERK MASTERS,7.0,4.0,0.0,44.0,4.0,35.7885094,-78.5867462,$,Raleigh,27610,https://www.yelp.com/biz/jamaican-jerk-masters-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
6Ompv6pJtbqSPpXKqkNshA,churchs-chicken-raleigh,Church's Chicken,CHURCH'S CHICKEN,5.0,5.0,0.0,9.0,2.5,35.7803344726562,-78.6174545288086,?,Raleigh,27610,https://www.yelp.com/biz/churchs-chicken-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_gnx3HBSQTFjJ5rLjIhyAA,la-rancherita-raleigh,La Rancherita,La Rancherita,4.0,17.0,0.0,126.0,4.0,35.8373776866847,-78.6763511450544,$$,Raleigh,27612,https://www.yelp.com/biz/la-rancherita-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
mbX_Pj_3frVPlr_jeTui2A,jacks-seafood-and-soul-food-raleigh,Jack's Seafood and Soul Food,JACK'S SEAFOOD,4.0,8.0,0.0,18.0,3.0,35.73196,-78.5601,$$,Raleigh,27610,https://www.yelp.com/biz/jacks-seafood-and-soul-food-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
K7jiPLbPdbDeQFNbnFoS3Q,wendys-raleigh-22,Wendy's,WENDY'S ,19.0,3.0,0.0,21.0,1.5,35.7980634728291,-78.5772154480219,$,Raleigh,27610,https://www.yelp.com/biz/wendys-raleigh-22?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
BScSoep-DKurvI1-r5pCXQ,subway-restaurants-raleigh-37,Subway Restaurants,Subway ,6.0,11.0,0.0,11.0,1.5,35.72304,-78.54843,$,Raleigh,27610,https://www.yelp.com/biz/subway-restaurants-raleigh-37?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
qygV-fe428cXdg6oLpSkrw,hibachi-asian-diner-raleigh,Hibachi Asian Diner,HIBACHI ASIAN DINER,5.0,4.0,0.0,10.0,3.0,35.779126,-78.607055,$,Raleigh,27610,https://www.yelp.com/biz/hibachi-asian-diner-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
IYWtt-jYUSXV3GcNlijHPQ,el-tapatio-mexican-restaurant-raleigh,El Tapatio Mexican Restaurant,El Tapatio ,4.0,13.0,0.0,84.0,4.0,35.79875,-78.55937,$,Raleigh,27610,https://www.yelp.com/biz/el-tapatio-mexican-restaurant-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
-j1_Gh7MfLHcUeOORUT9Cw,au-bon-pain-raleigh,Au Bon Pain,AU BON PAIN CAFE ,5.0,7.0,0.0,14.0,3.5,35.7852278,-78.588362,$,Raleigh,27610,https://www.yelp.com/biz/au-bon-pain-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
AyqBZy4hgjzQ3td6HPsxlQ,china-star-raleigh,China Star,CHINA STAR,2.0,2.0,0.0,15.0,4.0,35.72443,-78.54819,$,Raleigh,27610,https://www.yelp.com/biz/china-star-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5GjkxD8PdLyTzlFAK5L1og,secrets-cajun-kitchen-raleigh,Secrets Cajun Kitchen,Secrets Cajun Kitchen,0.0,0.0,0.0,14.0,4.0,35.79875,-78.55937,?,Raleigh,27610,https://www.yelp.com/biz/secrets-cajun-kitchen-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
3LTcUk3dS2x-1XUz6lYa0w,oak-city-fish-and-chips-raleigh-7,Oak City Fish & Chips,Oak City Fish and Chips,0.0,1.0,0.0,5.0,4.0,35.74571,-78.59888,?,Raleigh,27610,https://www.yelp.com/biz/oak-city-fish-and-chips-raleigh-7?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
9rmZgOxXjTSXL9fvOuYnyw,ruby-tuesday-raleigh-3,Ruby Tuesday,RUBY TUESDAY ,4.0,13.0,0.0,42.0,2.5,35.79898,-78.5614,$$,Raleigh,27610,https://www.yelp.com/biz/ruby-tuesday-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
zEK1RzEj2iWJ1uc33Un9iQ,alamo-drafthouse-cinema-raleigh-raleigh,Alamo Drafthouse Cinema Raleigh,Alamo Drafthouse Cinema,7.0,1.0,0.0,218.0,4.5,35.7795751,-78.6048387,$$,Raleigh,27610,https://www.yelp.com/biz/alamo-drafthouse-cinema-raleigh-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
bDk5idgw90P-V33nvnnagQ,sinbads-pizza-raleigh,Sinbad's Pizza,Sinbad Pizza,0.0,0.0,0.0,2.0,4.5,35.788539,-78.586566,?,Raleigh,27610,https://www.yelp.com/biz/sinbads-pizza-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
d0h9KU3j1aVU4-KIYfK4zA,starbucks-raleigh-6,Starbucks,Starbucks # 9465,1.0,14.0,0.0,34.0,3.5,35.79872,-78.560783,$$,Raleigh,27610,https://www.yelp.com/biz/starbucks-raleigh-6?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
H825KzFijj2LVM1R7DTxiA,taqueria-acapulco-raleigh,Taqueria Acapulco,Taqueria Acapulco,3.0,1.0,0.0,1.0,4.0,35.755187,-78.615117,?,Raleigh,27610,https://www.yelp.com/biz/taqueria-acapulco-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
3mKWosTZhN8xD5A3z6Fvgg,dairy-queen-grill-and-chill-raleigh,Dairy Queen Grill & Chill,DQ Grill and Chill ,1.0,13.0,0.0,18.0,3.5,35.7926257,-78.547324,$,Raleigh,27610,https://www.yelp.com/biz/dairy-queen-grill-and-chill-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
H1GWzf69Acfp_Og65Y6iNg,matsu-hibachi-and-sushi-raleigh,MATSU Hibachi & Sushi,Matsu Hibachi & Sushi,3.0,1.0,0.0,24.0,4.5,35.79981,-78.55807,?,Raleigh,27610,https://www.yelp.com/biz/matsu-hibachi-and-sushi-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5uqPQHZdsIJXwqftNlxXGg,red-pepper-asian-raleigh,Red Pepper Asian,RED PEPPER ASIAN,3.0,5.0,0.0,256.0,4.5,35.8016037297308,-78.5658198761616,$$,Raleigh,27610,https://www.yelp.com/biz/red-pepper-asian-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
SD9mmWQ-_EwXIiJk681mgA,american-deli-raleigh-2,American Deli,AMERICAN DELI,5.0,2.0,0.0,6.0,3.5,35.754977,-78.615344,$,Raleigh,27610,https://www.yelp.com/biz/american-deli-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
F0INJdRHzZO99-N64R2sHg,popeyes-louisiana-kitchen-raleigh-2,Popeyes Louisiana Kitchen,SUBWAY ,0.0,5.0,0.0,39.0,4.0,35.797731,-78.578376,$,Raleigh,27610,https://www.yelp.com/biz/popeyes-louisiana-kitchen-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Pimdklq7b9h5dlIUIr-YJw,burger-king-raleigh-11,Burger King,BURGER KING ,4.0,28.0,0.0,10.0,2.5,35.7996025085449,-78.5696258544922,$,Raleigh,27610,https://www.yelp.com/biz/burger-king-raleigh-11?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
uJQxl8-pdjReMf7zd-wr5w,cafe-josephine-san-francisco-2,Cafe Josephine,Jersey Mikes,2.0,22.0,0.0,12.0,5.0,37.76417,-122.43865,?,San Francisco,94114,https://www.yelp.com/biz/cafe-josephine-san-francisco-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
NdGMKLY26R08Fsm0VlkzSA,franks-pizza-and-italian-restaurant-raleigh,Frank's Pizza & Italian Restaurant,Franks Pizza Restaurant,4.0,28.0,0.0,109.0,4.5,35.7794762,-78.606987,$$,Raleigh,27610,https://www.yelp.com/biz/franks-pizza-and-italian-restaurant-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Z5AQOfmxiR86YqKU2m9dSw,jacks-seafood-and-soul-food-restaurant-raleigh,Jack's Seafood & Soul Food Restaurant,Jacks Seafood Restaurant,11.0,21.0,0.0,78.0,4.0,35.7797355651855,-78.6163177490234,$,Raleigh,27610,https://www.yelp.com/biz/jacks-seafood-and-soul-food-restaurant-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ltREYlrPKSdIjGVLnwxjDg,burger-king-raleigh-3,Burger King,Burger King ,1.0,24.0,0.0,4.0,1.0,35.7673759460449,-78.5771408081055,$,Raleigh,27610,https://www.yelp.com/biz/burger-king-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
6mODwUGRKuw8mOvJZstXFw,subway-restaurants-raleigh-40,Subway Restaurants,Subway ,0.0,14.0,0.0,6.0,3.5,35.767283,-78.579707,$,Raleigh,27610,https://www.yelp.com/biz/subway-restaurants-raleigh-40?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
QaBtGkhVueef7tcw1apfWw,wangs-kitchen-raleigh-8,Wang's Kitchen,Wang's Kitchen,14.0,20.0,0.0,3.0,2.5,35.767283,-78.579707,$,Raleigh,27610,https://www.yelp.com/biz/wangs-kitchen-raleigh-8?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_Q7UUNtj307VBkq-QmrcJg,subway-restaurants-raleigh-12,Subway Restaurants,SUBWAY ,5.0,19.0,0.0,2.0,1.0,35.754822,-78.614815,$,Raleigh,27610,https://www.yelp.com/biz/subway-restaurants-raleigh-12?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
icThT3wDChrotRM3-lW9lA,wangs-kitchen-raleigh-6,Wang's Kitchen,Wang's Kitchen,15.0,21.0,0.0,3.0,2.5,35.756221,-78.615654,?,Raleigh,27610,https://www.yelp.com/biz/wangs-kitchen-raleigh-6?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
JXaaz1edKkmm3po-zS-rcA,kanki-raleigh,Kanki,KANKI JAPANESE HOUSE OF STEAKS AND SUSHI,6.0,21.0,0.0,264.0,3.0,35.840498,-78.679106,$$,Raleigh,27612,https://www.yelp.com/biz/kanki-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
KWB8NcGKRWp376tRUL4RDg,mod-pizza-raleigh,MOD Pizza,MOD PIZZA MILLBROOK,3.0,4.0,0.0,160.0,4.0,35.8573861420155,-78.678460791707,$,Raleigh,27612,https://www.yelp.com/biz/mod-pizza-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
N4pnBpZfDd3Q0og5ZwzlXg,tenko-japan-raleigh,Tenko Japan,TENKO JAPAN,5.0,8.0,0.0,78.0,3.5,35.82518,-78.70322,$,Raleigh,27612,https://www.yelp.com/biz/tenko-japan-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
4vYYJCkRGHBXxPmlYuvsmw,seasons-52-raleigh,Seasons 52,SEASONS 52 ,8.0,2.0,0.0,274.0,4.0,35.840792,-78.67965,$$,Raleigh,27612,https://www.yelp.com/biz/seasons-52-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
lU9ZoRnioTLhinnO0-e2Pw,wendys-raleigh-5,Wendy's,WENDY'S ,1.0,3.0,0.0,33.0,1.0,35.859691619873,-78.7087020874023,$,Raleigh,27612,https://www.yelp.com/biz/wendys-raleigh-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
xJHTNLA7W8kK8Rgr2bQmSQ,roly-poly-raleigh,Roly Poly,ROLY POLY,1.0,5.0,0.0,29.0,4.0,35.82518,-78.70322,$,Raleigh,27612,https://www.yelp.com/biz/roly-poly-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
H7ypxWYecQbJ8Lnu6kBYHA,firehouse-subs-raleigh-3,Firehouse Subs,FIREHOUSE SUBS ,2.0,4.0,0.0,21.0,4.0,35.82561,-78.70463,$,Raleigh,27612,https://www.yelp.com/biz/firehouse-subs-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
3N_wXKMaf9wC0uJTueHP3w,san-marcos-mexican-restaurant-raleigh-2,San Marcos Mexican Restaurant,SAN MARCOS,12.0,3.0,0.0,110.0,4.0,35.8370246887207,-78.6798324584961,$$,Raleigh,27612,https://www.yelp.com/biz/san-marcos-mexican-restaurant-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
HmPfglc8kxRbsGQNywxAHg,casa-carbone-ristorante-italiano-raleigh,Casa Carbone Ristorante Italiano,Casa Carbone,6.0,28.0,0.0,130.0,4.0,35.8543123,-78.7003165,$$,Raleigh,27612,https://www.yelp.com/biz/casa-carbone-ristorante-italiano-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
AzIJvuSMwEXtZtuT78RoHA,kims-asian-market-raleigh-4,Kim's Asian Market,Kim's Restaurant,0.0,0.0,0.0,73.0,4.5,35.86064,-78.71217,$$,Raleigh,27612,https://www.yelp.com/biz/kims-asian-market-raleigh-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
44m0xoFDjj3hqTEjKI6LIw,jimmy-johns-raleigh-7,Jimmy John's,JIMMY JOHN'S ,5.0,5.0,0.0,27.0,2.5,35.857826,-78.703799,$,Raleigh,27612,https://www.yelp.com/biz/jimmy-johns-raleigh-7?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
q1hB8N7Ae-WgJzdqLH97dA,jersey-mikes-subs-raleigh-22,Jersey Mike's Subs,JERSEY MIKE'S ,0.0,4.0,0.0,13.0,4.0,35.825949,-78.706585,$,Raleigh,27612,https://www.yelp.com/biz/jersey-mikes-subs-raleigh-22?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
QKqc6d6t0V5hb6A7xH_IJQ,starbucks-raleigh-39,Starbucks,STARBUCKS ,1.0,3.0,0.0,19.0,2.5,35.841202,-78.680157,$,Raleigh,27612,https://www.yelp.com/biz/starbucks-raleigh-39?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
4vYYJCkRGHBXxPmlYuvsmw,seasons-52-raleigh,Seasons 52,FLEMING'S PRIME STEAKHOUSE & WINE BAR ,4.0,11.0,0.0,274.0,4.0,35.840792,-78.67965,$$,Raleigh,27612,https://www.yelp.com/biz/seasons-52-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
s2PN5auE3_VbV6C0-pG0eA,panera-bread-raleigh-8,Panera Bread,PANERA ,1.0,5.0,0.0,63.0,2.5,35.8561526981624,-78.7036970257759,$,Raleigh,27612,https://www.yelp.com/biz/panera-bread-raleigh-8?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
vvuvA7jNX-XwxDZTpVMgTg,dickeys-barbecue-pit-raleigh-2,Dickey's Barbecue Pit,DICKEY'S BARBECUE PIT ,2.0,7.0,0.0,59.0,3.0,35.859658,-78.7071935,$$,Raleigh,27612,https://www.yelp.com/biz/dickeys-barbecue-pit-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
7Yo048xDSk4p3VNhg8KbvA,sheetz-raleigh-11,Sheetz,SHEETZ ,0.0,2.0,0.0,12.0,4.0,35.873543,-78.728021,$$,Raleigh,27612,https://www.yelp.com/biz/sheetz-raleigh-11?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
0yrv_k2ntFNAre0PGHKfJA,golden-corral-buffet-and-grill-raleigh-3,Golden Corral Buffet & Grill,GOLDEN CORRAL ,9.0,9.0,0.0,55.0,3.0,35.85557,-78.70308,$$,Raleigh,27612,https://www.yelp.com/biz/golden-corral-buffet-and-grill-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
y586bW7jMNXzKyWwQmbsOQ,five-bros-pizza-raleigh-3,Five Bros Pizza,FIVE BROS PIZZA,0.0,1.0,0.0,7.0,4.0,35.87186,-78.67834,?,Raleigh,27612,https://www.yelp.com/biz/five-bros-pizza-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
LOgerCrg8NRFU7Uc3P9GoQ,ba-da-wings-raleigh-4,Ba-Da Wings,BA-DA WINGS,1.0,3.0,0.0,57.0,3.0,35.8718600435194,-78.6783400923014,$$,Raleigh,27612,https://www.yelp.com/biz/ba-da-wings-raleigh-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
-5k6FxBRQDUCHQoLS23ZJA,cajun-crab-house-raleigh,Cajun Crab House,CAJUN CRAB HOUSE,9.0,10.0,0.0,36.0,2.5,35.856655,-78.701577,?,Raleigh,27612,https://www.yelp.com/biz/cajun-crab-house-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
00ApuA-p1wF12-Upql3v5Q,dominos-pizza-raleigh-2,Domino's Pizza,Domino's ,0.0,1.0,0.0,17.0,3.0,35.8604354858398,-78.7047271728516,$,Raleigh,27612,https://www.yelp.com/biz/dominos-pizza-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
7F335YZoyrjD11SZWb9Sug,bojangles-raleigh-8,Bojangles,Bojangles ,3.0,14.0,0.0,40.0,3.0,35.8867454528809,-78.7432022094727,$,Raleigh,27617,https://www.yelp.com/biz/bojangles-raleigh-8?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
