business_id,yelp_name,wake_county_name,had_critical_violation,is_closed,years_open,rating,latitude,longitude,location_city,location_zip_code,url,price_$,price_$$,price_$$$,price_$$$$,price_?,category_acaibowls,category_african,category_argentine,category_asianfusion,category_bagels,category_bakeries,category_bars,category_bbq,category_beer_and_wine,category_beerbar,category_beergardens,category_brasseries,category_brazilian,category_breakfast_brunch,category_breweries,category_brewpubs,category_bubbletea,category_buffets,category_burgers,category_cafes,category_cafeteria,category_cajun,category_cantonese,category_caribbean,category_catering,category_cheesesteaks,category_chicken_wings,category_chickenshop,category_chinese,category_cocktailbars,category_coffee,category_coffeeroasteries,category_colombian,category_comfortfood,category_creperies,category_cuban,category_cupcakes,category_delis,category_desserts,category_dimsum,category_diners,category_divebars,category_dominican,category_donuts,category_egyptian,category_empanadas,category_eritrean,category_escapegames,category_ethiopian,category_farmersmarket,category_filipino,category_fondue,category_food_court,category_foodstands,category_foodtrucks,category_french,category_gastropubs,category_gelato,category_german,category_gluten_free,category_gourmet,category_greek,category_grillingequipment,category_hawaiian,category_healthmarkets,category_himalayan,category_hotdog,category_hotdogs,category_hotpot,category_icecream,category_indpak,category_internetcafe,category_irish,category_irish_pubs,category_italian,category_japanese,category_juicebars,category_kebab,category_kombucha,category_korean,category_laotian,category_lasertag,category_latin,category_lebanese,category_lounges,category_macarons,category_malaysian,category_markets,category_meats,category_mediterranean,category_mexican,category_mideastern,category_mongolian,category_musicvenues,category_newamerican,category_nonprofit,category_noodles,category_nutritionists,category_organic_stores,category_outdoorfurniture,category_paintandsip,category_pakistani,category_panasian,category_pastashops,category_persian,category_peruvian,category_pizza,category_poke,category_polish,category_psychic_astrology,category_pubs,category_puertorican,category_ramen,category_raw_food,category_recreation,category_restaurants,category_salad,category_salvadoran,category_sandwiches,category_seafood,category_servicestations,category_smokehouse,category_soulfood,category_soup,category_southern,category_spanish,category_sportsbars,category_steak,category_sushi,category_szechuan,category_tacos,category_taiwanese,category_tapas,category_tapasmallplates,category_tea,category_teppanyaki,category_tex-mex,category_thai,category_tradamerican,category_turkish,category_vegan,category_vegetarian,category_venezuelan,category_vietnamese,category_vitaminssupplements,category_waffles,category_walkingtours,category_whiskeybars,category_wine_bars,category_winetastingroom,category_wraps,review_pca_0,review_pca_1,review_pca_2,review_pca_3,review_pca_4,review_pca_5,review_pca_6,review_pca_7,review_pca_8,review_pca_9,review_pca_10,review_pca_11,review_pca_12,review_pca_13,review_pca_14,review_pca_15,review_pca_16,review_pca_17,review_pca_18,review_pca_19,review_pca_20,review_pca_21,review_pca_22,review_pca_23,review_pca_24,review_pca_25,review_pca_26,review_pca_27,review_pca_28,review_pca_29,review_pca_30,review_pca_31,review_pca_32,review_pca_33,review_pca_34,review_pca_35,review_pca_36,review_pca_37,review_pca_38,review_pca_39,review_pca_40,review_pca_41,review_pca_42,review_pca_43,review_pca_44,review_pca_45,review_pca_46,review_pca_47,review_pca_48,review_pca_49,review_pca_50,review_pca_51,review_pca_52,review_pca_53,review_pca_54,review_pca_55,review_pca_56,review_pca_57,review_pca_58,review_pca_59,review_pca_60,review_pca_61,review_pca_62,review_pca_63,review_pca_64,review_pca_65,review_pca_66,review_pca_67,review_pca_68,review_pca_69,review_pca_70,review_pca_71,review_pca_72,review_pca_73,review_pca_74,review_pca_75,review_pca_76,review_pca_77,review_pca_78,review_pca_79,review_pca_80,review_pca_81,review_pca_82,review_pca_83,review_pca_84,review_pca_85,review_pca_86,review_pca_87,review_pca_88,review_pca_89,review_pca_90,review_pca_91,review_pca_92,review_pca_93,review_pca_94,review_pca_95,review_pca_96,review_pca_97,review_pca_98,review_pca_99
QKqc6d6t0V5hb6A7xH_IJQ,Starbucks,STARBUCKS ,1,0,2,2.5,35.841202,-78.680157,Raleigh,27612,https://www.yelp.com/biz/starbucks-raleigh-39?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380284851,-0.073471317,-0.246406469,0.065998908,-0.14833857,-0.225495309,0.1464808,0.325723899,-0.029404434,-0.056371125,0.2748471,0.279627314,-0.192932204,0.012124798,0.062497694,0.011803793,0.231945266,-0.287896604,0.282818059,-0.11035591,-0.26299085,-0.150264766,-0.031507496,0.052182781,-0.229793086,-0.001309794,0.029445515,-0.090470314,0.023251128,0.011535829,-0.17596006,0.192460843,0.051374816,-0.128974834,0.080628196,-0.049498182,-0.117376853,-0.126711451,-0.131434532,0.202796045,-0.010176919,-0.333069612,0.022369579,-0.116075512,-0.164890668,0.268064956,0.111660266,0.29202505,-0.098832844,0.343055506,-0.233028884,-0.138344668,-0.05172417,0.235404245,0.178033994,-0.26139714,-0.060080649,0.054155674,-0.155174444,-0.184667115,-0.021573582,-0.205041308,0.024324299,-0.084697261,-0.201284082,-2.38E-05,0.080362402,0.019924103,0.186761854,0.018165879,-0.083625442,-0.094702285,-0.013067106,-0.233817337,0.066293452,-0.087420421,0.046615849,-0.034069895,0.291362526,-0.203943598,0.196440696,0.127127075,-0.094790174,0.140446139,-0.009737008,0.14348828,0.198975422,0.082240096,-0.096131542,0.180694805,0.042627942,-0.047635337,0.077878387,0.012309502,0.317758161,0.017573931,0.145026007,0.062735787,-0.038173939,0.285053137
Yq-PV6CPk2oUOLgRpFJJdw,Wendy's,WENDYS,0,0,2,2,35.837524,-78.613586,Raleigh,27609,https://www.yelp.com/biz/wendys-raleigh-20?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082033352,-0.299465255,0.154458881,0.111396958,-0.173198991,-0.057609532,0.17514532,-0.00891172,0.04984521,0.018101587,0.263391079,-0.185986461,0.042562898,0.009079032,0.075644622,-0.206995694,-0.260292228,-0.144449601,0.209247772,-0.231786337,-0.030968868,-0.087382646,-0.172208724,0.237078664,0.223437671,0.001024286,0.222684512,0.202587862,0.20402716,-0.305012513,-0.001445457,-0.183697615,0.006393058,0.223247339,0.133466858,-0.170777071,0.045012278,0.011570306,-0.258083648,-0.000203144,0.206284231,-0.070860148,-0.028031997,-0.132558065,0.092610835,-0.10516822,0.150634806,-0.146703319,0.201419637,-0.07257181,-0.120829973,0.13384608,0.057382441,0.255092616,0.013474286,0.137061779,0.011077482,-0.240737058,0.024969469,-0.079832373,-0.204143995,-0.101396017,-0.040661533,-0.121190456,0.023802462,-0.174640522,-0.024916464,-0.157869532,0.100666447,0.020867695,-0.054312427,-0.033343417,0.061438525,0.140160382,-0.015053393,0.103266976,-0.013618257,-0.019867305,0.024959096,0.053752831,-0.109472395,-0.058686321,-0.024409727,0.126341581,-0.163192505,0.061021277,-0.035572883,0.003996017,-0.054407423,-0.069800718,0.030894598,-0.000431592,0.025507585,0.103218481,-0.042219425,0.008615473,0.061296185,0.107221127,-0.014916187,-0.069894864
CZnp30TGTKJaRyj5KB69qQ,Assaggio's,Assaggio`s,1,0,14,3.5,35.86327,-78.71057,Raleigh,27613,https://www.yelp.com/biz/assaggios-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423709515,-0.229309064,0.112277456,0.039274177,0.15075665,0.038433708,-0.198756989,-0.023095778,0.112783395,0.00632877,0.102157802,-0.067351945,0.383033298,0.223198656,0.013238202,0.067124693,-0.082051388,0.221940453,0.154845684,0.219279962,0.18459864,-0.133059822,0.06845608,0.006340375,0.014942097,0.141201269,-0.159546965,-0.0690339,-0.046859651,-0.11602735,-0.052964837,-0.285993483,0.034556008,0.191912755,-0.029570837,-0.115168663,0.380799299,-0.078841091,0.059930586,0.234237436,-0.175799898,-0.18661616,-0.125129653,-0.105352944,-0.048336347,0.15638912,0.238900613,0.072100751,-0.061312374,-0.173413047,-0.078094507,0.149175937,-0.133507563,0.012594589,-0.222657745,0.025819159,0.162586598,-0.115495172,0.037915758,0.159048673,0.031106242,0.009555795,-0.067990992,-0.005841631,0.281312542,0.113683635,-0.086330914,0.02222444,0.03092536,0.144289859,-0.032713692,-0.019797543,-0.113373443,-0.009396157,-0.075609341,0.084215163,0.067772859,-0.089978445,0.047266665,-0.071780769,-0.057963126,-0.216374028,-0.092653451,0.13003571,-0.058114845,-0.120495171,-0.004606955,0.171196969,0.135261813,-0.143182248,-0.055443676,0.039826731,-0.078154921,-0.079315884,-0.033211635,-0.046697099,-0.13462389,0.032568209,-0.026012827,-0.048172001
-67TF_N6jep3SUGOULCjBw,Honey Baked Ham Company,HONEY BAKED HAM COMPANY ,1,0,4,4,35.853309,-78.643157,Raleigh,27609,https://www.yelp.com/biz/honey-baked-ham-company-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467193771,-0.155400955,-0.245990763,0.1034728,0.238363667,-0.036643846,-0.022984582,0.056635509,0.377458577,0.047436556,-0.186545102,0.414612009,0.090426891,-0.091650176,-0.093222506,-0.104074801,0.177080342,0.068521693,0.013536477,0.296225126,-0.240266103,0.21031658,0.111283619,-0.072698759,0.086671907,0.081670263,-0.035752841,-0.191756393,-0.024541564,-0.214701677,-0.016399781,-0.06462311,0.221197784,-0.134081377,-0.180349914,-0.303675595,0.16273014,-0.043784699,0.007010413,-0.104111661,0.030210089,0.144120451,0.142047464,0.271051572,0.023501589,-0.183240517,0.141784248,0.03890386,0.288863952,-0.124782584,0.172632544,-0.162180852,-0.149970356,0.087491665,0.24116526,0.026906566,0.088080777,-0.101960512,0.100549235,0.102849788,-0.196972753,-0.11552191,-0.202836897,-0.057034059,-0.030007085,0.108051264,-0.081304014,-0.229910727,-0.023281297,0.254486899,-0.050891549,-0.043304894,0.009357494,-0.182701197,-0.109338118,0.161980651,-0.000515548,0.07627968,0.107026128,0.129969291,-0.078003058,0.237266425,-0.067285627,0.006526277,-0.03676522,-0.053904781,0.185595216,-0.193554383,-0.048132044,0.065370097,-0.091569474,0.06373932,-0.041492789,0.038453857,0.017488572,-0.104136943,-0.090491157,-0.02362174,-0.069028107,-0.100029858
dUTOXPtyCbvJgIDiVvj-LA,Burger King,BURGER KING ,0,0,7,2,35.82096,-78.32958,Zebulon,27597,https://www.yelp.com/biz/burger-king-zebulon?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297549956,0.066939578,0.609894916,-0.422973068,-0.099611959,-0.200513669,0.187264211,-0.074944,0.125769142,0.310895409,0.334211448,0.358816905,-0.102019333,0.334125032,-0.117239456,0.080130083,0.01594745,0.053119875,-0.124899436,-0.229851277,0.039026475,0.288575957,-0.107306932,-0.028071376,0.002695891,-0.360531014,-0.165954038,-0.030861011,-0.214890633,0.051000981,0.134226279,0.086890258,0.008941753,0.010821814,0.009842449,-0.123787741,-0.033923016,-0.148507879,-0.082246681,0.119921888,0.179827685,-0.056253345,0.014442483,-0.091272838,0.045592948,0.04447587,0.151055752,-0.070660603,0.020825187,-0.133261955,0.001937789,0.159461044,0.057576818,-0.001154099,-0.132361523,0.156439804,0.020881125,-0.162297666,0.099544383,0.069568432,-0.150746249,-0.07397336,-0.047772449,0.105050491,0.054969788,-0.065854633,-0.096884051,0.13151724,0.052323129,0.174411382,-0.096761155,-0.151313994,-0.095345998,0.094550111,-0.071925609,-0.065794157,0.013011503,-0.002755779,0.115085937,0.035568689,0.152875955,0.096597911,-0.20016627,0.113514813,0.061492795,-0.021104098,0.056547663,-0.028589038,-0.089958176,-0.063350202,-0.060501197,0.136235418,0.075934925,-0.113743452,0.018820754,0.045441505,0.060999692,-0.057837378,-0.032692772,-0.159980676
P5RhPP3bvun0nK34-MFzwQ,Jersey Mike's Subs,JERSEY MIKES SUBS,1,0,9,3.5,35.7566599,-78.74479,Cary,27518,https://www.yelp.com/biz/jersey-mikes-subs-cary-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465774789,0.23800259,0.617163001,-0.259273005,-0.175143051,-0.129169058,0.047242291,0.482734464,-0.398327168,0.241703876,-0.317876991,-0.110945993,-0.438716071,-0.35058684,0.116161725,-0.058540055,0.274274717,0.268526235,-0.188561079,0.157363554,-0.325515807,-0.100651314,0.103916457,0.035047439,0.091769565,0.06736838,0.094110981,-0.469206145,-0.078900632,-0.080247529,0.097842201,-0.055309479,0.09599076,-0.102813067,0.061502651,-0.172628123,0.033565116,-0.030013848,0.098029938,0.095241537,-0.207954889,-0.041020743,-0.100285677,-0.082889595,0.074087006,-0.056034849,0.088286978,-0.257780743,0.06716918,-0.14112148,-0.140205524,-0.212262633,-0.039232158,-0.096983791,0.141898325,0.207068779,-0.032416927,0.141982446,-0.015635376,-0.080103486,0.082288769,-0.090048146,0.19596578,-0.071533221,-0.103869177,-0.060005492,-0.300376472,-0.080790426,0.027785861,0.021529511,0.207822406,-0.013646126,0.298221775,0.03028964,0.119854639,-0.118207931,-0.040007893,0.0932874,0.056584259,-0.03191498,0.172933204,-0.240282918,0.357121299,-0.074525344,-0.051020401,-0.106475227,0.12014124,-0.126485857,-0.19897388,0.02031956,0.007892121,-0.013582047,0.249736316,0.06384731,-0.153777413,-0.112983208,-0.091850459,0.173918554,0.145196991,0.248478607
rzImMW7Fw49Efdnh77mE1Q,McDonald's,MCDONALD'S ,1,0,5,1,35.9421,-78.55962,Raleigh,27587,https://www.yelp.com/biz/mcdonalds-raleigh-35?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039252173,-0.29902324,-0.214912038,-0.153381539,0.192893731,-0.00436468,0.483423006,-0.061340692,-0.013001956,0.19378788,0.350694608,-0.298160272,-0.060505155,0.086168873,0.057256083,-0.05422756,-0.10029441,-0.220122235,0.226169385,-0.230216816,-0.096465789,-0.166278979,-0.151837906,0.025415263,0.31138226,0.08897188,0.215320698,-0.008722495,0.097160944,0.121118396,0.074453849,0.122460211,-0.000852916,0.084706172,-0.431915199,0.102367359,0.043503994,0.146777529,0.092113891,-0.007487463,-0.063620669,-0.04091118,0.087048632,-0.00900945,-0.172622205,0.035119134,-0.173264857,0.131511965,-0.131465752,-0.035277544,-0.132768911,-0.110908359,0.033088267,-0.023323863,0.041604083,0.086686753,-0.125914792,0.047269755,0.11978231,0.080179705,-0.110867638,0.029840566,0.112965018,-0.145091537,-0.059123639,0.171883754,0.10485808,-0.222925582,-0.023555911,0.064955952,-0.005575209,0.133315857,0.061578378,0.009845418,-0.099249346,-0.113836781,-6.75E-06,0.024678583,-0.077728758,0.003036666,0.023159277,0.057846508,0.044831657,0.045880327,0.060841198,-0.075517694,0.103364874,0.073052236,0.045292601,0.102218705,0.139562583,0.155720751,-0.035844274,-0.057340593,-0.145818107,0.234786508,0.035370392,-0.012811859,-0.040448698,0.172039969
aA7RIY3PItOHttlUQNvptA,IHOP,IHOP ,1,0,8,3,35.88192,-78.64672,Raleigh,27615,https://www.yelp.com/biz/ihop-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.398852104,-0.325046508,-0.158492196,0.072223174,0.707594238,0.266150213,-0.034744094,-0.116292404,0.121399589,-0.204339166,0.313712616,-0.075608573,-0.380078544,-0.126448421,0.026951132,0.337586002,-0.044835083,-0.145139913,0.053841631,-0.104939845,0.047527792,-0.045404693,-0.046388061,-0.008214159,-0.025340162,0.02989668,0.026787964,0.059289353,0.074703504,-0.235512509,-0.08368983,-0.016720402,0.094439078,-0.0077812,0.149636474,0.08142807,0.087237241,0.016162025,-0.08956959,-0.081862024,0.088077472,0.012760882,-0.07992098,-0.000749397,0.047900995,0.102706873,-0.0419336,-0.124251428,0.032708714,0.082149682,-0.046870736,0.004502676,-0.03471802,-0.002201387,0.105308208,0.127040675,-0.01136462,-0.00015032,-0.00542997,-0.061275068,-0.045012894,0.000326446,-0.155323046,-0.085859878,-0.075038073,0.074180484,0.094664517,0.049358542,0.044348247,-0.097644122,0.110162882,0.011083271,-0.119908157,0.06405492,-0.004579704,-0.01260538,-0.056339858,0.09793074,0.166652972,0.014131981,-0.111598452,0.063192075,0.217577275,0.043672132,-0.063415011,-0.047049197,-0.108059301,0.055852106,0.063984333,-0.155380186,0.055627884,-0.050379832,-0.04994747,-0.089015945,0.039312757,-0.180249909,-0.222277771,0.136537266,-0.082636853,0.064412135
tmbuyGI4njZ_yMIJ54tn5Q,Sheetz,SHEETZ ,1,0,10,3.5,35.83963013,-78.32476807,Zebulon,27597,https://www.yelp.com/biz/sheetz-zebulon?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116464159,0.229709823,-0.175731121,0.254733681,-0.198224116,-0.154874283,0.303376352,-0.025141147,-0.216467183,-0.093786543,-0.190766283,0.506563038,-0.402249847,0.705869227,0.038096901,0.116428766,0.027397006,-0.050457885,-0.133194615,0.073065245,-0.115904343,0.022925399,-0.085623531,0.031433188,-0.159728384,0.25728837,0.19552586,0.05457967,-0.183935026,0.182244543,-0.004789148,-0.096766603,-0.088125801,0.017971099,-0.148587699,-0.014835169,-0.142634938,0.035956558,-0.029648017,-0.061617248,0.100084778,0.008250002,-0.171980369,0.195280598,-0.248451788,0.184068479,0.250421753,0.123230718,-0.200867925,0.120869324,-0.022867168,-0.049949121,-0.189254305,0.130736233,-0.000196083,0.043294909,-0.000459407,-0.210333501,0.159085776,0.074622888,0.171584436,0.091368328,-0.056901162,0.035029186,0.241703109,-0.038433263,0.02376344,-0.260668217,-0.083631312,-0.096095835,-0.15253658,0.026107503,-0.158937558,0.140409315,0.115721522,0.197128582,-0.078764264,-0.054116531,-0.008201646,-0.062363557,-0.080992656,-0.188686381,-0.0382682,-0.006643719,-0.001615716,-0.042352077,0.007828218,0.034275713,-0.059811198,-0.181050812,-0.08043673,-0.03158663,-0.004757967,0.048553786,-0.014498716,-0.111060587,-0.076175165,0.000402987,-0.025787639,0.130025841
JRS9jIbNKqeU8C4kfrkaPg,Winston's Grille,Winston`s Grille,1,0,27,4,35.86964798,-78.62162781,Raleigh,27615,https://www.yelp.com/biz/winstons-grille-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.084862746,-0.009418889,0.188659887,-0.204220146,-0.090654534,-0.178144839,0.248466711,-0.018955886,-0.20755735,0.067588387,-0.085993912,-0.120476364,-0.019958278,-0.157427839,-0.086257349,0.033345058,-0.009753671,0.007537057,0.11556132,-0.235680873,-0.053854549,-0.032618311,-0.026510889,0.036926847,-0.080015879,-0.302214953,-0.150620233,0.111515207,-0.164977938,0.033638393,0.185155371,0.060795037,-0.040569885,0.14080283,-0.040047425,-0.047322825,0.185982161,-0.089684718,-0.086185603,0.131880162,0.072654413,-0.024820757,-0.036283041,0.003037701,0.106780028,0.072537138,-0.07303638,-0.13641528,0.154088463,-0.049305284,0.03035389,0.221991066,-0.361580128,-0.096317465,-0.135033736,-0.073733576,-0.146668215,-0.018699569,0.17073461,0.166875499,-0.040126346,-0.047613241,0.192136696,-0.215587305,-0.034186804,0.24971922,0.049030713,-0.054888355,-0.034703199,0.070354938,0.114174454,0.001333612,-0.03682512,-0.100565247,0.017038289,-0.068580098,0.150209857,0.130229282,-0.245332941,-0.195652235,0.045909144,0.068064663,0.04463801,0.025420968,0.090011122,0.010568127,-0.030079259,-0.032375707,0.077743075,0.138125484,-0.140717626,0.141014743,-0.171254206,-0.069787948,-0.012070545,0.010793524,-0.006166681,0.00329385,-0.243911725,0.107483122
